client_id,Apple,Microsoft,TotalEnergies,LVMH,Airbus,BNP_Paribas,Tesla,Amazon,ETF_SP500,ETF_CAC40,ETF_Monde,ETF_Technologie,ETF_Energie_Verte,ETF_Obligations,ETF_Immobilier
CLT_13636,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
CLT_13637,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1
CLT_13638,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0
CLT_13639,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
CLT_13640,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1
CLT_13641,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
CLT_13642,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1
CLT_13643,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
CLT_13644,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
CLT_13645,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1
CLT_13646,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
CLT_13647,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
CLT_13648,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0
CLT_13649,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
CLT_13650,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
CLT_13651,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0
CLT_13652,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
CLT_13653,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1
CLT_13654,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1
CLT_13655,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
CLT_13656,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
CLT_13657,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
CLT_13658,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
CLT_13659,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
CLT_13660,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
CLT_13661,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0
CLT_13662,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
CLT_13663,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
CLT_13664,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
CLT_13665,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
CLT_13666,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1
CLT_13667,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
CLT_13668,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
CLT_13669,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
CLT_13670,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
CLT_13671,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
CLT_13672,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
CLT_13673,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
CLT_13674,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1
CLT_13675,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0
CLT_13676,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
CLT_13677,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0
CLT_13678,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_13679,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
CLT_13680,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
CLT_13681,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_13682,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CLT_13683,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
CLT_13684,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_13685,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CLT_13686,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
CLT_13687,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
CLT_13688,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1
CLT_13689,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
CLT_13690,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
CLT_13691,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
CLT_13692,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
CLT_13693,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
CLT_13694,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1
CLT_13695,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1
CLT_13696,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLT_13697,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_13698,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
CLT_13699,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0
CLT_13700,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1
CLT_13701,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
CLT_13702,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
CLT_13703,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0
CLT_13704,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0
CLT_13705,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
CLT_13706,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
CLT_13707,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
CLT_13708,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1
CLT_13709,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
CLT_13710,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_13711,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CLT_13712,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
CLT_13713,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0
CLT_13714,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
CLT_13715,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1
CLT_13716,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
CLT_13717,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
CLT_13718,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
CLT_13719,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0
CLT_13720,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
CLT_13721,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
CLT_13722,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0
CLT_13723,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
CLT_13724,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CLT_13725,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0
CLT_13726,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
CLT_13727,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0
CLT_13728,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
CLT_13729,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
CLT_13730,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
CLT_13731,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_13732,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1
CLT_13733,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
CLT_13734,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1
CLT_13735,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CLT_13736,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1
CLT_13737,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
CLT_13738,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
CLT_13739,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
CLT_13740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CLT_13741,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CLT_13742,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
CLT_13743,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
CLT_13744,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
CLT_13745,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
CLT_13746,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0
CLT_13747,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLT_13748,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1
CLT_13749,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
CLT_13750,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
CLT_13751,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1
CLT_13752,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
CLT_13753,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
CLT_13754,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CLT_13755,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
CLT_13756,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
CLT_13757,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0
CLT_13758,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
CLT_13759,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0
CLT_13760,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
CLT_13761,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
CLT_13762,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
CLT_13763,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1
CLT_13764,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
CLT_13765,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
CLT_13766,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
CLT_13767,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
CLT_13768,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
CLT_13769,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
CLT_13770,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
CLT_13771,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1
CLT_13772,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
CLT_13773,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
CLT_13774,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0
CLT_13775,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
CLT_13776,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
CLT_13777,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
CLT_13778,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
CLT_13779,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
CLT_13780,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
CLT_13781,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1
CLT_13782,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
CLT_13783,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
CLT_13784,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1
CLT_13785,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
CLT_13786,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
CLT_13787,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
CLT_13788,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
CLT_13789,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
CLT_13790,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
CLT_13791,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
CLT_13792,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1
CLT_13793,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
CLT_13794,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1
CLT_13795,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
CLT_13796,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1
CLT_13797,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
CLT_13798,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
CLT_13799,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
CLT_13800,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1
CLT_13801,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0
CLT_13802,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
CLT_13803,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
CLT_13804,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_13805,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
CLT_13806,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CLT_13807,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1
CLT_13808,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1
CLT_13809,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1
CLT_13810,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
CLT_13811,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
CLT_13812,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1
CLT_13813,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1
CLT_13814,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
CLT_13815,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1
CLT_13816,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0
CLT_13817,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
CLT_13818,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
CLT_13819,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
CLT_13820,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
CLT_13821,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
CLT_13822,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
CLT_13823,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
CLT_13824,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1
CLT_13825,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
CLT_13826,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
CLT_13827,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
CLT_13828,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
CLT_13829,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0
CLT_13830,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
CLT_13831,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
CLT_13832,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
CLT_13833,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_13834,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
CLT_13835,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0
CLT_13836,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_13837,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
CLT_13838,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
CLT_13839,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
CLT_13840,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
CLT_13841,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1
CLT_13842,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
CLT_13843,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
CLT_13844,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1
CLT_13845,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0
CLT_13846,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
CLT_13847,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
CLT_13848,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
CLT_13849,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
CLT_13850,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1
CLT_13851,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1
CLT_13852,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1
CLT_13853,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
CLT_13854,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
CLT_13855,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
CLT_13856,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
CLT_13857,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
CLT_13858,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
CLT_13859,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0
CLT_13860,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
CLT_13861,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1
CLT_13862,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1
CLT_13863,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
CLT_13864,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
CLT_13865,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_13866,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1
CLT_13867,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
CLT_13868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLT_13869,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0
CLT_13870,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
CLT_13871,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
CLT_13872,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
CLT_13873,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_13874,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
CLT_13875,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
CLT_13876,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
CLT_13877,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
CLT_13878,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
CLT_13879,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
CLT_13880,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
CLT_13881,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
CLT_13882,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
CLT_13883,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
CLT_13884,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
CLT_13885,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
CLT_13886,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0
CLT_13887,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
CLT_13888,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
CLT_13889,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0
CLT_13890,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0
CLT_13891,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
CLT_13892,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
CLT_13893,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
CLT_13894,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1
CLT_13895,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
CLT_13896,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0
CLT_13897,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0
CLT_13898,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_13899,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
CLT_13900,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
CLT_13901,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0
CLT_13902,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
CLT_13903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
CLT_13904,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0
CLT_13905,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
CLT_13906,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
CLT_13907,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
CLT_13908,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
CLT_13909,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
CLT_13910,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0
CLT_13911,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0
CLT_13912,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
CLT_13913,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1
CLT_13914,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_13915,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
CLT_13916,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
CLT_13917,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CLT_13918,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1
CLT_13919,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
CLT_13920,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CLT_13921,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
CLT_13922,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1
CLT_13923,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
CLT_13924,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
CLT_13925,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1
CLT_13926,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
CLT_13927,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
CLT_13928,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
CLT_13929,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
CLT_13930,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
CLT_13931,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
CLT_13932,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
CLT_13933,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0
CLT_13934,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
CLT_13935,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
CLT_13936,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
CLT_13937,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
CLT_13938,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
CLT_13939,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1
CLT_13940,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
CLT_13941,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1
CLT_13942,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
CLT_13943,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
CLT_13944,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
CLT_13945,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
CLT_13946,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
CLT_13947,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1
CLT_13948,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
CLT_13949,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0
CLT_13950,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
CLT_13951,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
CLT_13952,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
CLT_13953,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0
CLT_13954,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
CLT_13955,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0
CLT_13956,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
CLT_13957,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0
CLT_13958,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1
CLT_13959,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1
CLT_13960,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
CLT_13961,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0
CLT_13962,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0
CLT_13963,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0
CLT_13964,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0
CLT_13965,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0
CLT_13966,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
CLT_13967,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
CLT_13968,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CLT_13969,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0
CLT_13970,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
CLT_13971,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
CLT_13972,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0
CLT_13973,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
CLT_13974,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
CLT_13975,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
CLT_13976,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
CLT_13977,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1
CLT_13978,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
CLT_13979,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
CLT_13980,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1
CLT_13981,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1
CLT_13982,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
CLT_13983,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
CLT_13984,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0
CLT_13985,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
CLT_13986,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
CLT_13987,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1
CLT_13988,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
CLT_13989,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0
CLT_13990,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1
CLT_13991,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
CLT_13992,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
CLT_13993,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1
CLT_13994,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0
CLT_13995,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0
CLT_13996,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_13997,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0
CLT_13998,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
CLT_13999,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
CLT_14000,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1
CLT_14001,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
CLT_14002,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
CLT_14003,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1
CLT_14004,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
CLT_14005,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
CLT_14006,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1
CLT_14007,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0
CLT_14008,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
CLT_14009,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
CLT_14010,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
